Notes,County,County Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,Deaths,Population,Crude Rate
,"Jackson County, FL",12063,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,83,531691,15.6
,"Jackson County, FL",12063,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,43,531691,8.1
,"Jackson County, FL",12063,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,40,531691,7.5
,"Jefferson County, FL",12065,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,24,157127,15.3
,"Jefferson County, FL",12065,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,16,157127,Unreliable
,"Lake County, FL",12069,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,662,3631374,18.2
,"Lake County, FL",12069,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,402,3631374,11.1
,"Lake County, FL",12069,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,260,3631374,7.2
,"Lee County, FL",12071,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,1315,7715501,17.0
,"Lee County, FL",12071,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,674,7715501,8.7
,"Lee County, FL",12071,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,641,7715501,8.3
,"Leon County, FL",12073,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,387,3148990,12.3
,"Leon County, FL",12073,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,236,3148990,7.5
,"Leon County, FL",12073,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,151,3148990,4.8
,"Levy County, FL",12075,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,98,444874,22.0
,"Levy County, FL",12075,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,61,444874,13.7
,"Levy County, FL",12075,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,37,444874,8.3
,"Madison County, FL",12079,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,25,205302,12.2
,"Madison County, FL",12079,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,15,205302,Unreliable
,"Madison County, FL",12079,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,10,205302,Unreliable
,"Manatee County, FL",12081,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,720,4011877,17.9
,"Manatee County, FL",12081,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,383,4011877,9.5
,"Manatee County, FL",12081,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,337,4011877,8.4
,"Marion County, FL",12083,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,810,3821177,21.2
,"Marion County, FL",12083,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,493,3821177,12.9
,"Marion County, FL",12083,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,317,3821177,8.3
,"Martin County, FL",12085,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,333,1706192,19.5
,"Martin County, FL",12085,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,175,1706192,10.3
,"Martin County, FL",12085,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,158,1706192,9.3
,"Miami-Dade County, FL",12086,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,2703,29265968,9.2
,"Miami-Dade County, FL",12086,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,1150,29265968,3.9
,"Miami-Dade County, FL",12086,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,1553,29265968,5.3
,"Monroe County, FL",12087,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,246,831986,29.6
,"Monroe County, FL",12087,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,133,831986,16.0
,"Monroe County, FL",12087,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,113,831986,13.6
,"Nassau County, FL",12089,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,187,881824,21.2
,"Nassau County, FL",12089,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,119,881824,13.5
,"Nassau County, FL",12089,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,68,881824,7.7
,"Okaloosa County, FL",12091,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,422,2178341,19.4
,"Okaloosa County, FL",12091,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,251,2178341,11.5
,"Okaloosa County, FL",12091,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,171,2178341,7.9
,"Okeechobee County, FL",12093,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,78,445472,17.5
,"Okeechobee County, FL",12093,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,41,445472,9.2
,"Okeechobee County, FL",12093,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,37,445472,8.3
,"Orange County, FL",12095,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,1457,14125526,10.3
,"Orange County, FL",12095,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,673,14125526,4.8
,"Orange County, FL",12095,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,784,14125526,5.6
,"Osceola County, FL",12097,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,395,3582223,11.0
,"Osceola County, FL",12097,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,191,3582223,5.3
,"Osceola County, FL",12097,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,204,3582223,5.7
,"Palm Beach County, FL",12099,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,2382,15609807,15.3
,"Palm Beach County, FL",12099,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,1075,15609807,6.9
,"Palm Beach County, FL",12099,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,1307,15609807,8.4
,"Pasco County, FL",12101,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,1132,5562287,20.4
,"Pasco County, FL",12101,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,605,5562287,10.9
,"Pasco County, FL",12101,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,527,5562287,9.5
,"Pinellas County, FL",12103,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,2106,10430677,20.2
,"Pinellas County, FL",12103,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,1035,10430677,9.9
,"Pinellas County, FL",12103,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,1071,10430677,10.3
,"Polk County, FL",12105,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,1018,7265454,14.0
,"Polk County, FL",12105,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,535,7265454,7.4
,"Polk County, FL",12105,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,483,7265454,6.6
,"Putnam County, FL",12107,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,172,807651,21.3
,"Putnam County, FL",12107,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,112,807651,13.9
,"Putnam County, FL",12107,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,60,807651,7.4
,"St. Johns County, FL",12109,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,484,2518803,19.2
,"St. Johns County, FL",12109,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,273,2518803,10.8
,"St. Johns County, FL",12109,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,211,2518803,8.4
,"St. Lucie County, FL",12111,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,531,3325081,16.0
,"St. Lucie County, FL",12111,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,289,3325081,8.7
,"St. Lucie County, FL",12111,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,242,3325081,7.3
,"Santa Rosa County, FL",12113,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,383,1853116,20.7
,"Santa Rosa County, FL",12113,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,227,1853116,12.2
,"Santa Rosa County, FL",12113,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,156,1853116,8.4
,"Sarasota County, FL",12115,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,945,4476361,21.1
,"Sarasota County, FL",12115,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,471,4476361,10.5
,"Sarasota County, FL",12115,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,474,4476361,10.6
,"Seminole County, FL",12117,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,644,4938295,13.0
,"Seminole County, FL",12117,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,342,4938295,6.9
,"Seminole County, FL",12117,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,302,4938295,6.1
,"Sumter County, FL",12119,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,195,1282446,15.2
,"Sumter County, FL",12119,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,106,1282446,8.3
,"Sumter County, FL",12119,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,89,1282446,6.9
,"Suwannee County, FL",12121,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,97,480138,20.2
,"Suwannee County, FL",12121,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,68,480138,14.2
,"Suwannee County, FL",12121,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,29,480138,6.0
,"Taylor County, FL",12123,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,46,244737,18.8
,"Taylor County, FL",12123,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,35,244737,14.3
,"Taylor County, FL",12123,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,11,244737,Unreliable
,"Union County, FL",12125,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,37,167713,22.1
,"Union County, FL",12125,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,15,167713,Unreliable
,"Union County, FL",12125,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,22,167713,13.1
,"Volusia County, FL",12127,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,1270,5742940,22.1
,"Volusia County, FL",12127,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,713,5742940,12.4
,"Volusia County, FL",12127,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,557,5742940,9.7
,"Wakulla County, FL",12129,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,68,351093,19.4
,"Wakulla County, FL",12129,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,52,351093,14.8
,"Wakulla County, FL",12129,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,16,351093,Unreliable
,"Walton County, FL",12131,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,139,709622,19.6
,"Walton County, FL",12131,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,89,709622,12.5
,"Walton County, FL",12131,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,50,709622,7.0
,"Washington County, FL",12133,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,57,273906,20.8
,"Washington County, FL",12133,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,39,273906,14.2
,"Washington County, FL",12133,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,18,273906,Unreliable
,"Appling County, GA",13001,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,27,202625,13.3
,"Appling County, GA",13001,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,18,202625,Unreliable
,"Bacon County, GA",13005,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,18,123369,Unreliable
,"Bacon County, GA",13005,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,13,123369,Unreliable
,"Baldwin County, GA",13009,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,61,498773,12.2
,"Baldwin County, GA",13009,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,45,498773,9.0
,"Baldwin County, GA",13009,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,16,498773,Unreliable
,"Banks County, GA",13011,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,35,204772,17.1
,"Banks County, GA",13011,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,28,204772,13.7
,"Barrow County, GA",13013,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,147,835335,17.6
,"Barrow County, GA",13013,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,85,835335,10.2
,"Barrow County, GA",13013,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,62,835335,7.4
,"Bartow County, GA",13015,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,200,1139428,17.6
,"Bartow County, GA",13015,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,129,1139428,11.3
,"Bartow County, GA",13015,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,71,1139428,6.2
,"Ben Hill County, GA",13017,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,24,189567,12.7
,"Ben Hill County, GA",13017,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,16,189567,Unreliable
,"Berrien County, GA",13019,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,41,210646,19.5
,"Berrien County, GA",13019,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,28,210646,13.3
,"Berrien County, GA",13019,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,13,210646,Unreliable
,"Bibb County, GA",13021,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,203,1695402,12.0
,"Bibb County, GA",13021,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,138,1695402,8.1
,"Bibb County, GA",13021,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,65,1695402,3.8
,"Bleckley County, GA",13023,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,21,141541,14.8
,"Bleckley County, GA",13023,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,16,141541,Unreliable
,"Brantley County, GA",13025,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,29,204823,14.2
,"Brantley County, GA",13025,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,22,204823,10.7
,"Brooks County, GA",13027,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,26,171728,15.1
,"Brooks County, GA",13027,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,20,171728,11.6
